aa	interj
aby	comp
aby	qub
aby chociaż	comp-comp
aby choć	comp-comp
ach	interj
a	conj
aczkolwiek	comp
adieu	interj
aha	interj
ahoj	interj
a	interj
aj	interj
ajuści	interj
akceptacja	subst
akcja	subst
akt	subst
akurat	adv
akurat	interj
akurat	qub
albo	conj
albowiem	comp
alboż	qub
albo i	conj-conj
albo też	conj-qub
ale	conj
ale	interj
ale	qub
ależ	interj
ależ	qub
ale albo	conj-conj
ale ani	conj-conj
ale i	conj-conj
ale jako	conj-conj
ale jednak	conj-conj
ale jeszcze	conj-qub
ale już	conj-qub
ale nawet	conj-qub
ale nie	conj-qub
ale przecież	conj-qub
ale raczej	conj-qub
ale także	conj-qub
ale też	conj-qub
ale tymczasem	conj-conj
alias	conj
alleluja	interj
ałła	interj
amen	interj
ani	conj
ani	qub
aniżeli	conj
aniżeli	prep
ani ... ani ...	comp_comp
ano	interj
anonimowy	adj
a	prep
à	prep-NKJP1M
apropos	prep-NKJP1M
apsik	interj
a	qub
argument	subst
atak	subst
au	interj
awista	adv
aż	comp
ażeby	comp
aże	comp
aż	qub
a co	comp_comp
a i	conj-conj
a jako	conj-conj
a jednak	conj-conj
a jedynie	conj-qub
a już	conj-qub
à la	prep-NKJP1M
a mianowicie	conj-conj
a może	conj-qub
a nawet	conj-qub
a nie	conj-qub
a przecież	conj-qub
a przynajmniej	conj-qub
a raczej	conj-qub
a także	conj-qub
a tymczasem	conj-conj
a więc	conj-conj
a zarazem	conj-qub
a zatem	conj-conj
a zwłaszcza	conj-qub
bach	interj
bac	interj
ba	interj
baj	interj
baju	interj
bam	interj
bardziej	adv
bardzo	adv
basta	interj
baś	interj
bądź	conj
bądź	qub
be	interj
bez	prep
bez względu na	comprepnp
bęc	interj
bęk	interj
bieg	subst
bieżąco	adv
bieżący	adj
biliard	num
bilion	num
bim-bam	interj
bim	interj
bliski	adj
blisko	adv
blisko	prep-NKJP1M
blisko	qub
bliżej	prep-NKJP1M
bo	comp
boczny	adj
bodajby	qub
bodaj	qub
bodajże	qub
bogać	qub
bom	interj
bo	qub
bowiem	comp
bowiem	qub-NKJP1M
boży	adj
Boży	adj
bo chociaż	comp-comp
bo choć	comp-comp
bo gdyby	comp-comp
bo jeśli	comp-comp
bo skoro	comp-comp
brak	subst
bravissimo	interj
brawo	interj
break	interj
brr	interj
brrum	interj
bryk	interj
brzdęk	interj
buch	interj
budowa	subst
bu	interj
bul-bul	interj
bum	interj
bums	interj
by	comp
byleby	comp
byleby	qub
byle	comp
byle	qub
były	adj
bynajmniej	interj
bynajmniej	qub
by	prep-NKJP1M
by	qub
bz	interj
bzz	interj
bzzz	interj
całkiem	adv
całkowicie	adv
całkowity	adj
cały	adj
cap	interj
capu	interj
celem	prep-NKJP1M
centralny	adj
cha	interj
chap	interj
chaps	interj
charcia	interj
che	interj
chi	interj
chlap	interj
chlapu	interj
